,DC,Fixed_Den_Pitt,Fixed_Plant_Const,From Camden,From Modesto,Number of DCs,cost,min_time
1,Dallas,TRUE,FALSE,2122652,0,4,11602629.6,3
1,Denver,TRUE,FALSE,0,2875950,4,11602629.6,3
1,Greenville,TRUE,FALSE,8037233,0,4,11602629.6,3
1,Indianapolis,TRUE,FALSE,0,0,4,11602629.6,3
1,Knoxville,TRUE,FALSE,0,0,4,11602629.6,3
1,Louisville,TRUE,FALSE,0,0,4,11602629.6,3
1,Memphis,TRUE,FALSE,0,0,4,11602629.6,3
1,Nashville,TRUE,FALSE,0,0,4,11602629.6,3
1,Pittsburgh,TRUE,FALSE,4018854,0,4,11602629.6,3
1,Atlanta,TRUE,FALSE,0,0,5,11387131.82,3
1,Charleston,TRUE,FALSE,0,0,5,11387131.82,3
1,Charlotte,TRUE,FALSE,0,0,5,11387131.82,3
1,Chattanooga,TRUE,FALSE,0,0,5,11387131.82,3
1,Chicago,TRUE,FALSE,0,0,5,11387131.82,3
1,Cincinnati,TRUE,FALSE,0,0,5,11387131.82,3
1,Dallas,TRUE,FALSE,1644395,0,5,11387131.82,3
1,Denver,TRUE,FALSE,0,2701526,5,11387131.82,3
1,Greenville,TRUE,FALSE,4937840,0,5,11387131.82,3
1,Indianapolis,TRUE,FALSE,5228282,0,5,11387131.82,3
1,Knoxville,TRUE,FALSE,0,0,5,11387131.82,3
1,Louisville,TRUE,FALSE,0,0,5,11387131.82,3
1,Memphis,TRUE,FALSE,0,0,5,11387131.82,3
1,Nashville,TRUE,FALSE,0,0,5,11387131.82,3
1,Pittsburgh,TRUE,FALSE,2542646,0,5,11387131.82,3
1,Atlanta,TRUE,FALSE,0,0,6,11351519.61,3
1,Charleston,TRUE,FALSE,0,0,6,11351519.61,3
1,Charlotte,TRUE,FALSE,0,0,6,11351519.61,3
1,Chattanooga,TRUE,FALSE,0,0,6,11351519.61,3
1,Chicago,TRUE,FALSE,0,0,6,11351519.61,3
1,Cincinnati,TRUE,FALSE,0,0,6,11351519.61,3
1,Dallas,TRUE,FALSE,1447537,0,6,11351519.61,3
1,Denver,TRUE,FALSE,0,2688889,6,11351519.61,3
1,Greenville,TRUE,FALSE,4637252,0,6,11351519.61,3
1,Indianapolis,TRUE,FALSE,5078870,0,6,11351519.61,3
1,Knoxville,TRUE,FALSE,0,0,6,11351519.61,3
1,Louisville,TRUE,FALSE,0,0,6,11351519.61,3
1,Memphis,TRUE,FALSE,659495,0,6,11351519.61,3
1,Nashville,TRUE,FALSE,0,0,6,11351519.61,3
1,Pittsburgh,TRUE,FALSE,2542646,0,6,11351519.61,3
1,Atlanta,TRUE,FALSE,0,0,7,11325030.21,3
1,Charleston,TRUE,FALSE,1635612,0,7,11325030.21,3
1,Charlotte,TRUE,FALSE,0,0,7,11325030.21,3
1,Chattanooga,TRUE,FALSE,0,0,7,11325030.21,3
1,Chicago,TRUE,FALSE,0,0,7,11325030.21,3
1,Cincinnati,TRUE,FALSE,0,0,7,11325030.21,3
1,Dallas,TRUE,FALSE,1447537,0,7,11325030.21,3
1,Denver,TRUE,FALSE,0,2688889,7,11325030.21,3
1,Greenville,TRUE,FALSE,4492906,0,7,11325030.21,3
1,Indianapolis,TRUE,FALSE,4950929,0,7,11325030.21,3
1,Knoxville,TRUE,FALSE,0,0,7,11325030.21,3
1,Louisville,TRUE,FALSE,0,0,7,11325030.21,3
1,Memphis,TRUE,FALSE,659495,0,7,11325030.21,3
1,Nashville,TRUE,FALSE,0,0,7,11325030.21,3
1,Pittsburgh,TRUE,FALSE,1179321,0,7,11325030.21,3
1,Atlanta,TRUE,FALSE,451805,0,8,11311213.73,3
1,Charleston,TRUE,FALSE,1635612,0,8,11311213.73,3
1,Charlotte,TRUE,FALSE,0,0,8,11311213.73,3
1,Chattanooga,TRUE,FALSE,0,0,8,11311213.73,3
1,Chicago,TRUE,FALSE,0,0,8,11311213.73,3
1,Cincinnati,TRUE,FALSE,0,0,8,11311213.73,3
1,Dallas,TRUE,FALSE,1447537,0,8,11311213.73,3
1,Denver,TRUE,FALSE,0,2688889,8,11311213.73,3
1,Greenville,TRUE,FALSE,4089872,0,8,11311213.73,3
1,Indianapolis,TRUE,FALSE,4917398,0,8,11311213.73,3
1,Knoxville,TRUE,FALSE,0,0,8,11311213.73,3
1,Louisville,TRUE,FALSE,0,0,8,11311213.73,3
1,Memphis,TRUE,FALSE,644255,0,8,11311213.73,3
1,Nashville,TRUE,FALSE,0,0,8,11311213.73,3
1,Pittsburgh,TRUE,FALSE,1179321,0,8,11311213.73,3
1,Atlanta,TRUE,FALSE,465294,0,9,11297860.43,3
1,Charleston,TRUE,FALSE,1635612,0,9,11297860.43,3
1,Charlotte,TRUE,FALSE,0,0,9,11297860.43,3
1,Chattanooga,TRUE,FALSE,0,0,9,11297860.43,3
1,Chicago,TRUE,FALSE,491162,0,9,11297860.43,3
1,Cincinnati,TRUE,FALSE,0,0,9,11297860.43,3
1,Dallas,TRUE,FALSE,1480360,0,9,11297860.43,3
1,Denver,TRUE,FALSE,0,2688889,9,11297860.43,3
1,Greenville,TRUE,FALSE,4387099,0,9,11297860.43,3
1,Indianapolis,TRUE,FALSE,4461597,0,9,11297860.43,3
1,Knoxville,TRUE,FALSE,0,0,9,11297860.43,3
1,Louisville,TRUE,FALSE,0,0,9,11297860.43,3
1,Memphis,TRUE,FALSE,580047,0,9,11297860.43,3
1,Nashville,TRUE,FALSE,0,0,9,11297860.43,3
1,Pittsburgh,TRUE,FALSE,864629,0,9,11297860.43,3
1,Atlanta,TRUE,FALSE,451805,0,10,11286142.1,3
1,Charleston,TRUE,FALSE,1635612,0,10,11286142.1,3
1,Charlotte,TRUE,FALSE,268921,0,10,11286142.1,3
1,Chattanooga,TRUE,FALSE,0,0,10,11286142.1,3
1,Chicago,TRUE,FALSE,504285,0,10,11286142.1,3
1,Cincinnati,TRUE,FALSE,0,0,10,11286142.1,3
1,Dallas,TRUE,FALSE,1447537,0,10,11286142.1,3
1,Denver,TRUE,FALSE,0,2688889,10,11286142.1,3
1,Greenville,TRUE,FALSE,3883231,0,10,11286142.1,3
1,Indianapolis,TRUE,FALSE,4415041,0,10,11286142.1,3
1,Knoxville,TRUE,FALSE,0,0,10,11286142.1,3
1,Louisville,TRUE,FALSE,0,0,10,11286142.1,3
1,Memphis,TRUE,FALSE,580047,0,10,11286142.1,3
1,Nashville,TRUE,FALSE,0,0,10,11286142.1,3
1,Pittsburgh,TRUE,FALSE,1179321,0,10,11286142.1,3
1,Atlanta,TRUE,FALSE,343921,0,11,11277964.7,3
1,Charleston,TRUE,FALSE,1635612,0,11,11277964.7,3
1,Charlotte,TRUE,FALSE,268921,0,11,11277964.7,3
1,Chattanooga,TRUE,FALSE,0,0,11,11277964.7,3
1,Chicago,TRUE,FALSE,491162,0,11,11277964.7,3
1,Cincinnati,TRUE,FALSE,0,0,11,11277964.7,3
1,Dallas,TRUE,FALSE,1480360,0,11,11277964.7,3
1,Denver,TRUE,FALSE,0,2688889,11,11277964.7,3
1,Greenville,TRUE,FALSE,3577489,0,11,11277964.7,3
1,Indianapolis,TRUE,FALSE,4808670,0,11,11277964.7,3
1,Knoxville,TRUE,FALSE,0,0,11,11277964.7,3
1,Louisville,TRUE,FALSE,0,0,11,11277964.7,3
1,Memphis,TRUE,FALSE,530473,0,11,11277964.7,3
1,Nashville,TRUE,FALSE,293604,0,11,11277964.7,3
1,Pittsburgh,TRUE,FALSE,935588,0,11,11277964.7,3
1,Atlanta,TRUE,FALSE,343921,0,12,11276661.16,3
1,Charleston,TRUE,FALSE,1635612,0,12,11276661.16,3
1,Charlotte,TRUE,FALSE,268921,0,12,11276661.16,3
1,Chattanooga,TRUE,FALSE,0,0,12,11276661.16,3
1,Chicago,TRUE,FALSE,504285,0,12,11276661.16,3
1,Cincinnati,TRUE,FALSE,0,0,12,11276661.16,3
1,Dallas,TRUE,FALSE,1447537,0,12,11276661.16,3
1,Denver,TRUE,FALSE,0,2688889,12,11276661.16,3
1,Greenville,TRUE,FALSE,3747085,0,12,11276661.16,3
1,Indianapolis,TRUE,FALSE,4415041,0,12,11276661.16,3
1,Knoxville,TRUE,FALSE,130354,0,12,11276661.16,3
1,Louisville,TRUE,FALSE,0,0,12,11276661.16,3
1,Memphis,TRUE,FALSE,530473,0,12,11276661.16,3
1,Nashville,TRUE,FALSE,163250,0,12,11276661.16,3
1,Pittsburgh,TRUE,FALSE,1179321,0,12,11276661.16,3
1,Atlanta,TRUE,FALSE,343921,0,13,11276661.16,3
1,Charleston,TRUE,FALSE,1635612,0,13,11276661.16,3
1,Charlotte,TRUE,FALSE,268921,0,13,11276661.16,3
1,Chattanooga,TRUE,FALSE,0,0,13,11276661.16,3
1,Chicago,TRUE,FALSE,504285,0,13,11276661.16,3
1,Cincinnati,TRUE,FALSE,0,0,13,11276661.16,3
1,Dallas,TRUE,FALSE,1447537,0,13,11276661.16,3
1,Denver,TRUE,FALSE,0,2688889,13,11276661.16,3
1,Greenville,TRUE,FALSE,3747085,0,13,11276661.16,3
1,Indianapolis,TRUE,FALSE,4415041,0,13,11276661.16,3
1,Knoxville,TRUE,FALSE,130354,0,13,11276661.16,3
1,Louisville,TRUE,FALSE,0,0,13,11276661.16,3
1,Memphis,TRUE,FALSE,530473,0,13,11276661.16,3
1,Nashville,TRUE,FALSE,163250,0,13,11276661.16,3
1,Pittsburgh,TRUE,FALSE,1179321,0,13,11276661.16,3
1,Atlanta,TRUE,FALSE,343921,0,14,11276661.16,3
1,Charleston,TRUE,FALSE,1635612,0,14,11276661.16,3
1,Charlotte,TRUE,FALSE,268921,0,14,11276661.16,3
1,Chattanooga,TRUE,FALSE,0,0,14,11276661.16,3
1,Chicago,TRUE,FALSE,504285,0,14,11276661.16,3
1,Cincinnati,TRUE,FALSE,0,0,14,11276661.16,3
1,Dallas,TRUE,FALSE,1447537,0,14,11276661.16,3
1,Denver,TRUE,FALSE,0,2688889,14,11276661.16,3
1,Greenville,TRUE,FALSE,3747085,0,14,11276661.16,3
1,Indianapolis,TRUE,FALSE,4415041,0,14,11276661.16,3
1,Knoxville,TRUE,FALSE,130354,0,14,11276661.16,3
1,Louisville,TRUE,FALSE,0,0,14,11276661.16,3
1,Memphis,TRUE,FALSE,530473,0,14,11276661.16,3
1,Nashville,TRUE,FALSE,163250,0,14,11276661.16,3
1,Pittsburgh,TRUE,FALSE,1179321,0,14,11276661.16,3
1,Atlanta,TRUE,FALSE,368717,0,15,11276661.16,3
1,Charleston,TRUE,FALSE,1635612,0,15,11276661.16,3
1,Charlotte,TRUE,FALSE,268921,0,15,11276661.16,3
1,Chattanooga,TRUE,FALSE,0,0,15,11276661.16,3
1,Chicago,TRUE,FALSE,577266,0,15,11276661.16,3
1,Cincinnati,TRUE,FALSE,0,0,15,11276661.16,3
1,Dallas,TRUE,FALSE,1480360,0,15,11276661.16,3
1,Denver,TRUE,FALSE,0,2688889,15,11276661.16,3
1,Greenville,TRUE,FALSE,2780544,0,15,11276661.16,3
1,Indianapolis,TRUE,FALSE,5244176,0,15,11276661.16,3
1,Knoxville,TRUE,FALSE,222857,0,15,11276661.16,3
1,Louisville,TRUE,FALSE,0,0,15,11276661.16,3
1,Memphis,TRUE,FALSE,530473,0,15,11276661.16,3
1,Nashville,TRUE,FALSE,163250,0,15,11276661.16,3
1,Pittsburgh,TRUE,FALSE,1093624,0,15,11276661.16,3
1,Atlanta,TRUE,FALSE,0,0,2,18982917.38,2
1,Charleston,TRUE,FALSE,0,0,2,18982917.38,2
1,Charlotte,TRUE,FALSE,0,0,2,18982917.38,2
1,Chattanooga,TRUE,FALSE,0,0,2,18982917.38,2
1,Chicago,TRUE,FALSE,0,0,2,18982917.38,2
1,Cincinnati,TRUE,FALSE,0,0,2,18982917.38,2
1,Dallas,TRUE,FALSE,0,0,2,18982917.38,2
1,Denver,TRUE,FALSE,0,5342616,2,18982917.38,2
1,Greenville,TRUE,FALSE,0,0,2,18982917.38,2
1,Indianapolis,TRUE,FALSE,0,0,2,18982917.38,2
1,Knoxville,TRUE,FALSE,0,0,2,18982917.38,2
1,Louisville,TRUE,FALSE,0,0,2,18982917.38,2
1,Memphis,TRUE,FALSE,0,0,2,18982917.38,2
1,Nashville,TRUE,FALSE,0,0,2,18982917.38,2
1,Pittsburgh,TRUE,FALSE,11712073,0,2,18982917.38,2
1,Atlanta,TRUE,FALSE,0,0,3,15825096.87,2
1,Charleston,TRUE,FALSE,0,0,3,15825096.87,2
1,Charlotte,TRUE,FALSE,0,0,3,15825096.87,2
1,Chattanooga,TRUE,FALSE,0,0,3,15825096.87,2
1,Chicago,TRUE,FALSE,0,0,3,15825096.87,2
1,Cincinnati,TRUE,FALSE,0,0,3,15825096.87,2
1,Dallas,TRUE,FALSE,0,0,3,15825096.87,2
1,Denver,TRUE,FALSE,0,3005639,3,15825096.87,2
1,Greenville,TRUE,FALSE,0,0,3,15825096.87,2
1,Indianapolis,TRUE,FALSE,0,0,3,15825096.87,2
1,Knoxville,TRUE,FALSE,0,0,3,15825096.87,2
1,Louisville,TRUE,FALSE,0,0,3,15825096.87,2
1,Memphis,TRUE,FALSE,4925769,0,3,15825096.87,2
1,Nashville,TRUE,FALSE,0,0,3,15825096.87,2
1,Pittsburgh,TRUE,FALSE,9123281,0,3,15825096.87,2
1,Atlanta,TRUE,FALSE,0,0,4,15122483.28,2
1,Charleston,TRUE,FALSE,0,0,4,15122483.28,2
1,Charlotte,TRUE,FALSE,0,0,4,15122483.28,2
1,Chattanooga,TRUE,FALSE,0,0,4,15122483.28,2
1,Chicago,TRUE,FALSE,0,0,4,15122483.28,2
1,Cincinnati,TRUE,FALSE,0,0,4,15122483.28,2
1,Dallas,TRUE,FALSE,2958849,0,4,15122483.28,2
1,Denver,TRUE,FALSE,0,2992516,4,15122483.28,2
1,Greenville,TRUE,FALSE,6810812,0,4,15122483.28,2
1,Indianapolis,TRUE,FALSE,0,0,4,15122483.28,2
1,Knoxville,TRUE,FALSE,0,0,4,15122483.28,2
1,Louisville,TRUE,FALSE,0,0,4,15122483.28,2
1,Memphis,TRUE,FALSE,0,0,4,15122483.28,2
1,Nashville,TRUE,FALSE,0,0,4,15122483.28,2
1,Pittsburgh,TRUE,FALSE,4292512,0,4,15122483.28,2
1,Atlanta,TRUE,FALSE,0,0,5,14411405.56,2
1,Charleston,TRUE,FALSE,0,0,5,14411405.56,2
1,Charlotte,TRUE,FALSE,0,0,5,14411405.56,2
1,Chattanooga,TRUE,FALSE,0,0,5,14411405.56,2
1,Chicago,TRUE,FALSE,2257928,0,5,14411405.56,2
1,Cincinnati,TRUE,FALSE,0,0,5,14411405.56,2
1,Dallas,TRUE,FALSE,2564525,0,5,14411405.56,2
1,Denver,TRUE,FALSE,0,2903174,5,14411405.56,2
1,Greenville,TRUE,FALSE,5629214,0,5,14411405.56,2
1,Indianapolis,TRUE,FALSE,0,0,5,14411405.56,2
1,Knoxville,TRUE,FALSE,0,0,5,14411405.56,2
1,Louisville,TRUE,FALSE,0,0,5,14411405.56,2
1,Memphis,TRUE,FALSE,0,0,5,14411405.56,2
1,Nashville,TRUE,FALSE,0,0,5,14411405.56,2
1,Pittsburgh,TRUE,FALSE,3699848,0,5,14411405.56,2
1,Atlanta,TRUE,FALSE,0,0,6,14312542.7,2
1,Charleston,TRUE,FALSE,0,0,6,14312542.7,2
1,Charlotte,TRUE,FALSE,0,0,6,14312542.7,2
1,Chattanooga,TRUE,FALSE,0,0,6,14312542.7,2
1,Chicago,TRUE,FALSE,1059218,0,6,14312542.7,2
1,Cincinnati,TRUE,FALSE,0,0,6,14312542.7,2
1,Dallas,TRUE,FALSE,2564525,0,6,14312542.7,2
1,Denver,TRUE,FALSE,0,2903174,6,14312542.7,2
1,Greenville,TRUE,FALSE,4213370,0,6,14312542.7,2
1,Indianapolis,TRUE,FALSE,3604584,0,6,14312542.7,2
1,Knoxville,TRUE,FALSE,0,0,6,14312542.7,2
1,Louisville,TRUE,FALSE,0,0,6,14312542.7,2
1,Memphis,TRUE,FALSE,0,0,6,14312542.7,2
1,Nashville,TRUE,FALSE,0,0,6,14312542.7,2
1,Pittsburgh,TRUE,FALSE,2709818,0,6,14312542.7,2
1,Atlanta,TRUE,FALSE,0,0,7,14279536.59,2
1,Charleston,TRUE,FALSE,0,0,7,14279536.59,2
1,Charlotte,TRUE,FALSE,0,0,7,14279536.59,2
1,Chattanooga,TRUE,FALSE,0,0,7,14279536.59,2
1,Chicago,TRUE,FALSE,1033653,0,7,14279536.59,2
1,Cincinnati,TRUE,FALSE,0,0,7,14279536.59,2
1,Dallas,TRUE,FALSE,1872813,0,7,14279536.59,2
1,Denver,TRUE,FALSE,0,2903174,7,14279536.59,2
1,Greenville,TRUE,FALSE,4088811,0,7,14279536.59,2
1,Indianapolis,TRUE,FALSE,3493795,0,7,14279536.59,2
1,Knoxville,TRUE,FALSE,0,0,7,14279536.59,2
1,Louisville,TRUE,FALSE,0,0,7,14279536.59,2
1,Memphis,TRUE,FALSE,952625,0,7,14279536.59,2
1,Nashville,TRUE,FALSE,0,0,7,14279536.59,2
1,Pittsburgh,TRUE,FALSE,2709818,0,7,14279536.59,2
1,Atlanta,TRUE,FALSE,0,0,8,14253794.88,2
1,Charleston,TRUE,FALSE,1560843,0,8,14253794.88,2
1,Charlotte,TRUE,FALSE,0,0,8,14253794.88,2
1,Chattanooga,TRUE,FALSE,0,0,8,14253794.88,2
1,Chicago,TRUE,FALSE,1033653,0,8,14253794.88,2
1,Cincinnati,TRUE,FALSE,0,0,8,14253794.88,2
1,Dallas,TRUE,FALSE,1872813,0,8,14253794.88,2
1,Denver,TRUE,FALSE,0,2903174,8,14253794.88,2
1,Greenville,TRUE,FALSE,3952850,0,8,14253794.88,2
1,Indianapolis,TRUE,FALSE,3357469,0,8,14253794.88,2
1,Knoxville,TRUE,FALSE,0,0,8,14253794.88,2
1,Louisville,TRUE,FALSE,0,0,8,14253794.88,2
1,Memphis,TRUE,FALSE,952625,0,8,14253794.88,2
1,Nashville,TRUE,FALSE,0,0,8,14253794.88,2
1,Pittsburgh,TRUE,FALSE,1421262,0,8,14253794.88,2
1,Atlanta,TRUE,FALSE,0,0,9,14234492.28,2
1,Charleston,TRUE,FALSE,1560843,0,9,14234492.28,2
1,Charlotte,TRUE,FALSE,0,0,9,14234492.28,2
1,Chattanooga,TRUE,FALSE,0,0,9,14234492.28,2
1,Chicago,TRUE,FALSE,835321,0,9,14234492.28,2
1,Cincinnati,TRUE,FALSE,0,0,9,14234492.28,2
1,Dallas,TRUE,FALSE,1705651,0,9,14234492.28,2
1,Denver,TRUE,FALSE,0,2903174,9,14234492.28,2
1,Greenville,TRUE,FALSE,3715978,0,9,14234492.28,2
1,Indianapolis,TRUE,FALSE,3365551,0,9,14234492.28,2
1,Knoxville,TRUE,FALSE,0,0,9,14234492.28,2
1,Louisville,TRUE,FALSE,0,0,9,14234492.28,2
1,Memphis,TRUE,FALSE,630831,0,9,14234492.28,2
1,Nashville,TRUE,FALSE,916078,0,9,14234492.28,2
1,Pittsburgh,TRUE,FALSE,1421262,0,9,14234492.28,2
1,Atlanta,TRUE,FALSE,0,0,10,14222773.95,2
1,Charleston,TRUE,FALSE,1560843,0,10,14222773.95,2
1,Charlotte,TRUE,FALSE,268921,0,10,14222773.95,2
1,Chattanooga,TRUE,FALSE,0,0,10,14222773.95,2
1,Chicago,TRUE,FALSE,835321,0,10,14222773.95,2
1,Cincinnati,TRUE,FALSE,0,0,10,14222773.95,2
1,Dallas,TRUE,FALSE,1705651,0,10,14222773.95,2
1,Denver,TRUE,FALSE,0,2903174,10,14222773.95,2
1,Greenville,TRUE,FALSE,3498690,0,10,14222773.95,2
1,Indianapolis,TRUE,FALSE,3313918,0,10,14222773.95,2
1,Knoxville,TRUE,FALSE,0,0,10,14222773.95,2
1,Louisville,TRUE,FALSE,0,0,10,14222773.95,2
1,Memphis,TRUE,FALSE,630831,0,10,14222773.95,2
1,Nashville,TRUE,FALSE,916078,0,10,14222773.95,2
1,Pittsburgh,TRUE,FALSE,1421262,0,10,14222773.95,2
1,Atlanta,TRUE,FALSE,343921,0,11,14212061.95,2
1,Charleston,TRUE,FALSE,1560843,0,11,14212061.95,2
1,Charlotte,TRUE,FALSE,268921,0,11,14212061.95,2
1,Chattanooga,TRUE,FALSE,0,0,11,14212061.95,2
1,Chicago,TRUE,FALSE,835321,0,11,14212061.95,2
1,Cincinnati,TRUE,FALSE,0,0,11,14212061.95,2
1,Dallas,TRUE,FALSE,1705651,0,11,14212061.95,2
1,Denver,TRUE,FALSE,0,2903174,11,14212061.95,2
1,Greenville,TRUE,FALSE,3233502,0,11,14212061.95,2
1,Indianapolis,TRUE,FALSE,3534977,0,11,14212061.95,2
1,Knoxville,TRUE,FALSE,0,0,11,14212061.95,2
1,Louisville,TRUE,FALSE,0,0,11,14212061.95,2
1,Memphis,TRUE,FALSE,630831,0,11,14212061.95,2
1,Nashville,TRUE,FALSE,916078,0,11,14212061.95,2
1,Pittsburgh,TRUE,FALSE,1121470,0,11,14212061.95,2
1,Atlanta,TRUE,FALSE,343921,0,12,14207370.27,2
1,Charleston,TRUE,FALSE,1560843,0,12,14207370.27,2
1,Charlotte,TRUE,FALSE,268921,0,12,14207370.27,2
1,Chattanooga,TRUE,FALSE,0,0,12,14207370.27,2
1,Chicago,TRUE,FALSE,835321,0,12,14207370.27,2
1,Cincinnati,TRUE,FALSE,0,0,12,14207370.27,2
1,Dallas,TRUE,FALSE,1705651,0,12,14207370.27,2
1,Denver,TRUE,FALSE,0,2903174,12,14207370.27,2
1,Greenville,TRUE,FALSE,3171846,0,12,14207370.27,2
1,Indianapolis,TRUE,FALSE,3296841,0,12,14207370.27,2
1,Knoxville,TRUE,FALSE,469168,0,12,14207370.27,2
1,Louisville,TRUE,FALSE,0,0,12,14207370.27,2
1,Memphis,TRUE,FALSE,630831,0,12,14207370.27,2
1,Nashville,TRUE,FALSE,446910,0,12,14207370.27,2
1,Pittsburgh,TRUE,FALSE,1421262,0,12,14207370.27,2
1,Atlanta,TRUE,FALSE,343921,0,13,14207370.27,2
1,Charleston,TRUE,FALSE,1560843,0,13,14207370.27,2
1,Charlotte,TRUE,FALSE,268921,0,13,14207370.27,2
1,Chattanooga,TRUE,FALSE,0,0,13,14207370.27,2
1,Chicago,TRUE,FALSE,835321,0,13,14207370.27,2
1,Cincinnati,TRUE,FALSE,0,0,13,14207370.27,2
1,Dallas,TRUE,FALSE,1705651,0,13,14207370.27,2
1,Denver,TRUE,FALSE,0,2903174,13,14207370.27,2
1,Greenville,TRUE,FALSE,3171846,0,13,14207370.27,2
1,Indianapolis,TRUE,FALSE,3296841,0,13,14207370.27,2
1,Knoxville,TRUE,FALSE,469168,0,13,14207370.27,2
1,Louisville,TRUE,FALSE,0,0,13,14207370.27,2
1,Memphis,TRUE,FALSE,630831,0,13,14207370.27,2
1,Nashville,TRUE,FALSE,446910,0,13,14207370.27,2
1,Pittsburgh,TRUE,FALSE,1421262,0,13,14207370.27,2
1,Atlanta,TRUE,FALSE,343921,0,14,14207370.27,2
1,Charleston,TRUE,FALSE,1560843,0,14,14207370.27,2
1,Charlotte,TRUE,FALSE,268921,0,14,14207370.27,2
1,Chattanooga,TRUE,FALSE,0,0,14,14207370.27,2
1,Chicago,TRUE,FALSE,835321,0,14,14207370.27,2
1,Cincinnati,TRUE,FALSE,0,0,14,14207370.27,2
1,Dallas,TRUE,FALSE,1705651,0,14,14207370.27,2
1,Denver,TRUE,FALSE,0,2903174,14,14207370.27,2
1,Greenville,TRUE,FALSE,3171846,0,14,14207370.27,2
1,Indianapolis,TRUE,FALSE,3296841,0,14,14207370.27,2
1,Knoxville,TRUE,FALSE,469168,0,14,14207370.27,2
1,Louisville,TRUE,FALSE,0,0,14,14207370.27,2
1,Memphis,TRUE,FALSE,630831,0,14,14207370.27,2
1,Nashville,TRUE,FALSE,446910,0,14,14207370.27,2
1,Pittsburgh,TRUE,FALSE,1421262,0,14,14207370.27,2
1,Atlanta,TRUE,FALSE,343921,0,15,14207370.27,2
1,Charleston,TRUE,FALSE,1560843,0,15,14207370.27,2
1,Charlotte,TRUE,FALSE,268921,0,15,14207370.27,2
1,Chattanooga,TRUE,FALSE,0,0,15,14207370.27,2
1,Chicago,TRUE,FALSE,862271,0,15,14207370.27,2
1,Cincinnati,TRUE,FALSE,0,0,15,14207370.27,2
1,Dallas,TRUE,FALSE,1705651,0,15,14207370.27,2
1,Denver,TRUE,FALSE,0,2876224,15,14207370.27,2
1,Greenville,TRUE,FALSE,3587552,0,15,14207370.27,2
1,Indianapolis,TRUE,FALSE,3436659,0,15,14207370.27,2
1,Knoxville,TRUE,FALSE,469168,0,15,14207370.27,2
1,Louisville,TRUE,FALSE,0,0,15,14207370.27,2
1,Memphis,TRUE,FALSE,630831,0,15,14207370.27,2
1,Nashville,TRUE,FALSE,446910,0,15,14207370.27,2
1,Pittsburgh,TRUE,FALSE,865738,0,15,14207370.27,2
1,Atlanta,TRUE,FALSE,0,0,2,29391705.15,1
1,Charleston,TRUE,FALSE,0,0,2,29391705.15,1
1,Charlotte,TRUE,FALSE,0,0,2,29391705.15,1
1,Chattanooga,TRUE,FALSE,0,0,2,29391705.15,1
1,Chicago,TRUE,FALSE,0,0,2,29391705.15,1
1,Cincinnati,TRUE,FALSE,0,0,2,29391705.15,1
1,Dallas,TRUE,FALSE,0,0,2,29391705.15,1
1,Denver,TRUE,FALSE,0,5229037,2,29391705.15,1
1,Greenville,TRUE,FALSE,0,0,2,29391705.15,1
1,Indianapolis,TRUE,FALSE,0,0,2,29391705.15,1
1,Knoxville,TRUE,FALSE,0,0,2,29391705.15,1
1,Louisville,TRUE,FALSE,0,0,2,29391705.15,1
1,Memphis,TRUE,FALSE,0,0,2,29391705.15,1
1,Nashville,TRUE,FALSE,0,0,2,29391705.15,1
1,Pittsburgh,TRUE,FALSE,11825652,0,2,29391705.15,1
1,Atlanta,TRUE,FALSE,0,0,3,26306308.34,1
1,Charleston,TRUE,FALSE,0,0,3,26306308.34,1
1,Charlotte,TRUE,FALSE,0,0,3,26306308.34,1
1,Chattanooga,TRUE,FALSE,0,0,3,26306308.34,1
1,Chicago,TRUE,FALSE,0,0,3,26306308.34,1
1,Cincinnati,TRUE,FALSE,0,0,3,26306308.34,1
1,Dallas,TRUE,FALSE,0,0,3,26306308.34,1
1,Denver,TRUE,FALSE,0,4068917,3,26306308.34,1
1,Greenville,TRUE,FALSE,8132257,0,3,26306308.34,1
1,Indianapolis,TRUE,FALSE,0,0,3,26306308.34,1
1,Knoxville,TRUE,FALSE,0,0,3,26306308.34,1
1,Louisville,TRUE,FALSE,0,0,3,26306308.34,1
1,Memphis,TRUE,FALSE,0,0,3,26306308.34,1
1,Nashville,TRUE,FALSE,0,0,3,26306308.34,1
1,Pittsburgh,TRUE,FALSE,4853515,0,3,26306308.34,1
1,Atlanta,TRUE,FALSE,0,0,4,24037212.75,1
1,Charleston,TRUE,FALSE,0,0,4,24037212.75,1
1,Charlotte,TRUE,FALSE,0,0,4,24037212.75,1
1,Chattanooga,TRUE,FALSE,0,0,4,24037212.75,1
1,Chicago,TRUE,FALSE,0,0,4,24037212.75,1
1,Cincinnati,TRUE,FALSE,0,0,4,24037212.75,1
1,Dallas,TRUE,FALSE,2722230,0,4,24037212.75,1
1,Denver,TRUE,FALSE,0,3003318,4,24037212.75,1
1,Greenville,TRUE,FALSE,6475626,0,4,24037212.75,1
1,Indianapolis,TRUE,FALSE,0,0,4,24037212.75,1
1,Knoxville,TRUE,FALSE,0,0,4,24037212.75,1
1,Louisville,TRUE,FALSE,0,0,4,24037212.75,1
1,Memphis,TRUE,FALSE,0,0,4,24037212.75,1
